2026-09-05T00:09:07Z m=[1,2000001) HUNT_DONE examined=5495 best=2 best_m=870805 seconds=44.51 per_m_ms=8.100 | HUNT_HIST 0:5415 1:79 2:1 3:0 4:0 5:0 6:0 | 84s
2026-09-05T11:06:27Z m=[968000001,970000001) HUNT_DONE examined=5568 best=2 best_m=968155572 seconds=43.37 per_m_ms=7.789 | HUNT_HIST 0:5476 1:90 2:2 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:07:48Z m=[970000001,972000001) HUNT_DONE examined=5612 best=2 best_m=970371748 seconds=43.57 per_m_ms=7.764 | HUNT_HIST 0:5527 1:83 2:2 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:09:09Z m=[972000001,974000001) HUNT_DONE examined=5551 best=1 best_m=972011682 seconds=43.27 per_m_ms=7.795 | HUNT_HIST 0:5461 1:90 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:10:30Z m=[974000001,976000001) HUNT_DONE examined=5656 best=2 best_m=974668881 seconds=43.72 per_m_ms=7.731 | HUNT_HIST 0:5577 1:78 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:11:51Z m=[976000001,978000001) HUNT_DONE examined=5653 best=1 best_m=976005693 seconds=43.93 per_m_ms=7.771 | HUNT_HIST 0:5564 1:89 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:13:12Z m=[978000001,980000001) HUNT_DONE examined=5581 best=2 best_m=979093980 seconds=43.68 per_m_ms=7.827 | HUNT_HIST 0:5482 1:98 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:14:33Z m=[980000001,982000001) HUNT_DONE examined=5701 best=2 best_m=981012314 seconds=43.88 per_m_ms=7.697 | HUNT_HIST 0:5629 1:69 2:3 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:15:55Z m=[982000001,984000001) HUNT_DONE examined=5708 best=2 best_m=983265245 seconds=44.24 per_m_ms=7.750 | HUNT_HIST 0:5623 1:84 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:17:16Z m=[984000001,986000001) HUNT_DONE examined=5620 best=2 best_m=984487960 seconds=43.87 per_m_ms=7.806 | HUNT_HIST 0:5526 1:93 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:18:38Z m=[986000001,988000001) HUNT_DONE examined=5734 best=2 best_m=987174433 seconds=44.12 per_m_ms=7.695 | HUNT_HIST 0:5662 1:69 2:3 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:19:59Z m=[988000001,990000001) HUNT_DONE examined=5606 best=1 best_m=988022027 seconds=43.42 per_m_ms=7.746 | HUNT_HIST 0:5522 1:84 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:21:20Z m=[990000001,992000001) HUNT_DONE examined=5646 best=2 best_m=990976437 seconds=43.98 per_m_ms=7.789 | HUNT_HIST 0:5554 1:91 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:22:41Z m=[992000001,994000001) HUNT_DONE examined=5634 best=1 best_m=992022270 seconds=43.53 per_m_ms=7.726 | HUNT_HIST 0:5554 1:80 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:24:02Z m=[994000001,996000001) HUNT_DONE examined=5621 best=2 best_m=994343011 seconds=43.87 per_m_ms=7.805 | HUNT_HIST 0:5529 1:89 2:3 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:25:22Z m=[996000001,998000001) HUNT_DONE examined=5496 best=1 best_m=996047883 seconds=42.52 per_m_ms=7.737 | HUNT_HIST 0:5419 1:77 2:0 3:0 4:0 5:0 6:0 | 80s
2026-09-05T11:26:43Z m=[998000001,1000000001) HUNT_DONE examined=5615 best=2 best_m=998396356 seconds=43.66 per_m_ms=7.776 | HUNT_HIST 0:5530 1:84 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:28:05Z m=[1000000001,1002000001) HUNT_DONE examined=5669 best=2 best_m=1000462816 seconds=44.67 per_m_ms=7.881 | HUNT_HIST 0:5567 1:99 2:3 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:29:27Z m=[1002000001,1004000001) HUNT_DONE examined=5659 best=2 best_m=1003760937 seconds=44.44 per_m_ms=7.852 | HUNT_HIST 0:5555 1:103 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:30:49Z m=[1004000001,1006000001) HUNT_DONE examined=5769 best=2 best_m=1004653122 seconds=44.91 per_m_ms=7.785 | HUNT_HIST 0:5674 1:94 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:32:11Z m=[1006000001,1008000001) HUNT_DONE examined=5666 best=2 best_m=1006038965 seconds=44.60 per_m_ms=7.872 | HUNT_HIST 0:5563 1:99 2:4 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:33:33Z m=[1008000001,1010000001) HUNT_DONE examined=5707 best=1 best_m=1008017295 seconds=44.08 per_m_ms=7.723 | HUNT_HIST 0:5628 1:79 2:0 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:34:55Z m=[1010000001,1012000001) HUNT_DONE examined=5724 best=2 best_m=1010359475 seconds=44.51 per_m_ms=7.775 | HUNT_HIST 0:5632 1:91 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:36:15Z m=[1012000001,1014000001) HUNT_DONE examined=5456 best=2 best_m=1012562453 seconds=42.43 per_m_ms=7.777 | HUNT_HIST 0:5378 1:76 2:2 3:0 4:0 5:0 6:0 | 80s
2026-09-05T11:37:37Z m=[1014000001,1016000001) HUNT_DONE examined=5601 best=2 best_m=1015183855 seconds=43.54 per_m_ms=7.774 | HUNT_HIST 0:5516 1:84 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:38:59Z m=[1016000001,1018000001) HUNT_DONE examined=5737 best=2 best_m=1017843457 seconds=44.89 per_m_ms=7.824 | HUNT_HIST 0:5638 1:98 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:40:21Z m=[1018000001,1020000001) HUNT_DONE examined=5742 best=2 best_m=1018255136 seconds=44.92 per_m_ms=7.823 | HUNT_HIST 0:5642 1:97 2:3 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:41:42Z m=[1020000001,1022000001) HUNT_DONE examined=5541 best=2 best_m=1020598867 seconds=43.37 per_m_ms=7.826 | HUNT_HIST 0:5446 1:94 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:43:02Z m=[1022000001,1024000001) HUNT_DONE examined=5552 best=2 best_m=1022438464 seconds=43.03 per_m_ms=7.750 | HUNT_HIST 0:5472 1:77 2:3 3:0 4:0 5:0 6:0 | 80s
2026-09-05T11:44:23Z m=[1024000001,1026000001) HUNT_DONE examined=5575 best=2 best_m=1024172170 seconds=43.64 per_m_ms=7.829 | HUNT_HIST 0:5480 1:94 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:45:45Z m=[1026000001,1028000001) HUNT_DONE examined=5688 best=2 best_m=1027744328 seconds=44.23 per_m_ms=7.777 | HUNT_HIST 0:5598 1:89 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:47:06Z m=[1028000001,1030000001) HUNT_DONE examined=5612 best=2 best_m=1028013892 seconds=43.96 per_m_ms=7.833 | HUNT_HIST 0:5515 1:93 2:4 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:48:27Z m=[1030000001,1032000001) HUNT_DONE examined=5566 best=1 best_m=1030002547 seconds=43.20 per_m_ms=7.762 | HUNT_HIST 0:5480 1:86 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T11:49:49Z m=[1032000001,1034000001) HUNT_DONE examined=5684 best=2 best_m=1032007374 seconds=44.46 per_m_ms=7.822 | HUNT_HIST 0:5587 1:93 2:4 3:0 4:0 5:0 6:0 | 82s
2026-09-05T11:51:14Z m=[1034000001,1036000001) HUNT_DONE examined=5612 best=2 best_m=1034269265 seconds=45.42 per_m_ms=8.094 | HUNT_HIST 0:5518 1:91 2:3 3:0 4:0 5:0 6:0 | 85s
2026-09-05T11:52:40Z m=[1036000001,1038000001) HUNT_DONE examined=5596 best=2 best_m=1037297823 seconds=46.02 per_m_ms=8.223 | HUNT_HIST 0:5518 1:77 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T11:54:04Z m=[1038000001,1040000001) HUNT_DONE examined=5592 best=2 best_m=1038226515 seconds=46.43 per_m_ms=8.303 | HUNT_HIST 0:5498 1:93 2:1 3:0 4:0 5:0 6:0 | 84s
2026-09-05T11:55:31Z m=[1040000001,1042000001) HUNT_DONE examined=5629 best=2 best_m=1040060325 seconds=46.41 per_m_ms=8.244 | HUNT_HIST 0:5543 1:85 2:1 3:0 4:0 5:0 6:0 | 87s
2026-09-05T11:56:57Z m=[1042000001,1044000001) HUNT_DONE examined=5623 best=2 best_m=1042553683 seconds=46.67 per_m_ms=8.300 | HUNT_HIST 0:5524 1:96 2:3 3:0 4:0 5:0 6:0 | 86s
2026-09-05T11:58:24Z m=[1044000001,1046000001) HUNT_DONE examined=5657 best=2 best_m=1044529888 seconds=46.72 per_m_ms=8.258 | HUNT_HIST 0:5571 1:83 2:3 3:0 4:0 5:0 6:0 | 87s
2026-09-05T11:59:52Z m=[1046000001,1048000001) HUNT_DONE examined=5736 best=2 best_m=1046671384 seconds=48.26 per_m_ms=8.414 | HUNT_HIST 0:5637 1:97 2:2 3:0 4:0 5:0 6:0 | 88s
2026-09-05T12:01:18Z m=[1048000001,1050000001) HUNT_DONE examined=5598 best=2 best_m=1048749578 seconds=46.83 per_m_ms=8.365 | HUNT_HIST 0:5489 1:105 2:4 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:02:44Z m=[1050000001,1052000001) HUNT_DONE examined=5583 best=2 best_m=1051086499 seconds=46.09 per_m_ms=8.256 | HUNT_HIST 0:5497 1:85 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:04:11Z m=[1052000001,1054000001) HUNT_DONE examined=5689 best=2 best_m=1053487094 seconds=47.13 per_m_ms=8.285 | HUNT_HIST 0:5593 1:95 2:1 3:0 4:0 5:0 6:0 | 87s
2026-09-05T12:05:38Z m=[1054000001,1056000001) HUNT_DONE examined=5626 best=2 best_m=1055525150 seconds=46.70 per_m_ms=8.301 | HUNT_HIST 0:5531 1:93 2:2 3:0 4:0 5:0 6:0 | 87s
2026-09-05T12:07:04Z m=[1056000001,1058000001) HUNT_DONE examined=5683 best=2 best_m=1057754429 seconds=46.31 per_m_ms=8.149 | HUNT_HIST 0:5614 1:68 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:08:30Z m=[1058000001,1060000001) HUNT_DONE examined=5548 best=2 best_m=1058968335 seconds=46.20 per_m_ms=8.327 | HUNT_HIST 0:5449 1:97 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:09:56Z m=[1060000001,1062000001) HUNT_DONE examined=5661 best=1 best_m=1060086694 seconds=46.13 per_m_ms=8.148 | HUNT_HIST 0:5591 1:70 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:11:23Z m=[1062000001,1064000001) HUNT_DONE examined=5657 best=2 best_m=1063380617 seconds=46.82 per_m_ms=8.276 | HUNT_HIST 0:5569 1:87 2:1 3:0 4:0 5:0 6:0 | 87s
2026-09-05T12:12:47Z m=[1064000001,1066000001) HUNT_DONE examined=5585 best=2 best_m=1064053103 seconds=44.51 per_m_ms=7.969 | HUNT_HIST 0:5509 1:74 2:2 3:0 4:0 5:0 6:0 | 84s
2026-09-05T12:14:09Z m=[1066000001,1068000001) HUNT_DONE examined=5578 best=2 best_m=1066709897 seconds=43.88 per_m_ms=7.866 | HUNT_HIST 0:5479 1:96 2:3 3:0 4:0 5:0 6:0 | 82s
2026-09-05T12:15:30Z m=[1068000001,1070000001) HUNT_DONE examined=5536 best=2 best_m=1068758527 seconds=44.43 per_m_ms=8.026 | HUNT_HIST 0:5441 1:92 2:3 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:16:51Z m=[1070000001,1072000001) HUNT_DONE examined=5540 best=2 best_m=1070343964 seconds=43.53 per_m_ms=7.857 | HUNT_HIST 0:5438 1:100 2:2 3:0 4:0 5:0 6:0 | 80s
2026-09-05T12:18:12Z m=[1072000001,1074000001) HUNT_DONE examined=5618 best=1 best_m=1072044576 seconds=43.61 per_m_ms=7.763 | HUNT_HIST 0:5530 1:88 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:19:34Z m=[1074000001,1076000001) HUNT_DONE examined=5635 best=2 best_m=1074855032 seconds=43.99 per_m_ms=7.806 | HUNT_HIST 0:5543 1:91 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T12:20:55Z m=[1076000001,1078000001) HUNT_DONE examined=5556 best=2 best_m=1076054369 seconds=43.45 per_m_ms=7.820 | HUNT_HIST 0:5463 1:87 2:6 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:22:16Z m=[1078000001,1080000001) HUNT_DONE examined=5619 best=1 best_m=1078010898 seconds=43.59 per_m_ms=7.757 | HUNT_HIST 0:5534 1:85 2:0 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:23:38Z m=[1080000001,1082000001) HUNT_DONE examined=5709 best=2 best_m=1080138669 seconds=44.44 per_m_ms=7.784 | HUNT_HIST 0:5620 1:88 2:1 3:0 4:0 5:0 6:0 | 82s
2026-09-05T12:24:59Z m=[1082000001,1084000001) HUNT_DONE examined=5583 best=2 best_m=1083165742 seconds=43.70 per_m_ms=7.828 | HUNT_HIST 0:5484 1:97 2:2 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:26:20Z m=[1084000001,1086000001) HUNT_DONE examined=5601 best=2 best_m=1084710034 seconds=43.83 per_m_ms=7.825 | HUNT_HIST 0:5507 1:90 2:4 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:27:46Z m=[1086000001,1088000001) HUNT_DONE examined=5614 best=2 best_m=1086507258 seconds=46.59 per_m_ms=8.298 | HUNT_HIST 0:5509 1:102 2:3 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:29:12Z m=[1088000001,1090000001) HUNT_DONE examined=5643 best=2 best_m=1088592481 seconds=46.17 per_m_ms=8.182 | HUNT_HIST 0:5558 1:83 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:30:38Z m=[1090000001,1092000001) HUNT_DONE examined=5650 best=2 best_m=1090588702 seconds=46.43 per_m_ms=8.218 | HUNT_HIST 0:5549 1:98 2:3 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:32:03Z m=[1092000001,1094000001) HUNT_DONE examined=5595 best=1 best_m=1092044305 seconds=45.55 per_m_ms=8.141 | HUNT_HIST 0:5511 1:84 2:0 3:0 4:0 5:0 6:0 | 85s
2026-09-05T12:33:29Z m=[1094000001,1096000001) HUNT_DONE examined=5702 best=2 best_m=1094405770 seconds=46.75 per_m_ms=8.199 | HUNT_HIST 0:5605 1:96 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:34:55Z m=[1096000001,1098000001) HUNT_DONE examined=5633 best=1 best_m=1096006315 seconds=45.95 per_m_ms=8.158 | HUNT_HIST 0:5545 1:88 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:36:20Z m=[1098000001,1100000001) HUNT_DONE examined=5626 best=2 best_m=1098972761 seconds=45.78 per_m_ms=8.138 | HUNT_HIST 0:5541 1:83 2:2 3:0 4:0 5:0 6:0 | 85s
2026-09-05T12:37:46Z m=[1100000001,1102000001) HUNT_DONE examined=5691 best=1 best_m=1100002407 seconds=46.53 per_m_ms=8.176 | HUNT_HIST 0:5601 1:90 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:39:12Z m=[1102000001,1104000001) HUNT_DONE examined=5597 best=2 best_m=1102639197 seconds=46.17 per_m_ms=8.250 | HUNT_HIST 0:5501 1:94 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:40:37Z m=[1104000001,1106000001) HUNT_DONE examined=5456 best=1 best_m=1104000921 seconds=44.65 per_m_ms=8.184 | HUNT_HIST 0:5371 1:85 2:0 3:0 4:0 5:0 6:0 | 85s
2026-09-05T12:42:03Z m=[1106000001,1108000001) HUNT_DONE examined=5771 best=2 best_m=1107463848 seconds=47.23 per_m_ms=8.183 | HUNT_HIST 0:5678 1:91 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:43:29Z m=[1108000001,1110000001) HUNT_DONE examined=5569 best=1 best_m=1108006513 seconds=46.14 per_m_ms=8.286 | HUNT_HIST 0:5456 1:113 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:44:55Z m=[1110000001,1112000001) HUNT_DONE examined=5733 best=2 best_m=1111849408 seconds=46.58 per_m_ms=8.124 | HUNT_HIST 0:5653 1:78 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:46:20Z m=[1112000001,1114000001) HUNT_DONE examined=5691 best=2 best_m=1112162109 seconds=46.37 per_m_ms=8.147 | HUNT_HIST 0:5608 1:80 2:3 3:0 4:0 5:0 6:0 | 85s
2026-09-05T12:47:46Z m=[1114000001,1116000001) HUNT_DONE examined=5702 best=2 best_m=1114460024 seconds=46.98 per_m_ms=8.239 | HUNT_HIST 0:5598 1:102 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T12:49:10Z m=[1116000001,1118000001) HUNT_DONE examined=5649 best=2 best_m=1116095464 seconds=43.93 per_m_ms=7.777 | HUNT_HIST 0:5580 1:65 2:4 3:0 4:0 5:0 6:0 | 84s
2026-09-05T12:50:31Z m=[1118000001,1120000001) HUNT_DONE examined=5639 best=2 best_m=1119885525 seconds=43.91 per_m_ms=7.788 | HUNT_HIST 0:5553 1:85 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T12:51:53Z m=[1120000001,1122000001) HUNT_DONE examined=5571 best=1 best_m=1120040080 seconds=43.44 per_m_ms=7.797 | HUNT_HIST 0:5486 1:85 2:0 3:0 4:0 5:0 6:0 | 82s
2026-09-05T12:53:15Z m=[1122000001,1124000001) HUNT_DONE examined=5741 best=1 best_m=1122000385 seconds=44.82 per_m_ms=7.807 | HUNT_HIST 0:5646 1:95 2:0 3:0 4:0 5:0 6:0 | 82s
2026-09-05T12:54:37Z m=[1124000001,1126000001) HUNT_DONE examined=5636 best=2 best_m=1125095086 seconds=44.27 per_m_ms=7.855 | HUNT_HIST 0:5543 1:90 2:3 3:0 4:0 5:0 6:0 | 82s
2026-09-05T12:56:00Z m=[1126000001,1128000001) HUNT_DONE examined=5652 best=2 best_m=1126890229 seconds=45.15 per_m_ms=7.989 | HUNT_HIST 0:5544 1:105 2:3 3:0 4:0 5:0 6:0 | 83s
2026-09-05T12:57:28Z m=[1128000001,1130000001) HUNT_DONE examined=5698 best=2 best_m=1128417164 seconds=46.57 per_m_ms=8.173 | HUNT_HIST 0:5616 1:81 2:1 3:0 4:0 5:0 6:0 | 88s
2026-09-05T12:58:56Z m=[1130000001,1132000001) HUNT_DONE examined=5720 best=2 best_m=1130058838 seconds=47.30 per_m_ms=8.269 | HUNT_HIST 0:5615 1:103 2:2 3:0 4:0 5:0 6:0 | 88s
2026-09-05T13:00:22Z m=[1132000001,1134000001) HUNT_DONE examined=5662 best=2 best_m=1132332737 seconds=46.35 per_m_ms=8.187 | HUNT_HIST 0:5567 1:94 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:01:48Z m=[1134000001,1136000001) HUNT_DONE examined=5633 best=2 best_m=1134647561 seconds=46.59 per_m_ms=8.270 | HUNT_HIST 0:5533 1:96 2:4 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:03:16Z m=[1136000001,1138000001) HUNT_DONE examined=5702 best=3 best_m=1136807751 seconds=48.37 per_m_ms=8.484 | HUNT_HIST 0:5601 1:93 2:7 3:1 4:0 5:0 6:0 | 88s
2026-09-05T13:04:42Z m=[1138000001,1140000001) HUNT_DONE examined=5664 best=2 best_m=1139116542 seconds=46.34 per_m_ms=8.181 | HUNT_HIST 0:5584 1:77 2:3 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:06:08Z m=[1140000001,1142000001) HUNT_DONE examined=5577 best=2 best_m=1140570461 seconds=46.18 per_m_ms=8.281 | HUNT_HIST 0:5480 1:94 2:3 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:07:34Z m=[1142000001,1144000001) HUNT_DONE examined=5592 best=1 best_m=1142059990 seconds=45.81 per_m_ms=8.192 | HUNT_HIST 0:5508 1:84 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:09:00Z m=[1144000001,1146000001) HUNT_DONE examined=5710 best=2 best_m=1144279112 seconds=46.63 per_m_ms=8.166 | HUNT_HIST 0:5618 1:90 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:10:26Z m=[1146000001,1148000001) HUNT_DONE examined=5652 best=1 best_m=1146009896 seconds=46.43 per_m_ms=8.215 | HUNT_HIST 0:5548 1:104 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:11:51Z m=[1148000001,1150000001) HUNT_DONE examined=5594 best=2 best_m=1148640231 seconds=45.70 per_m_ms=8.170 | HUNT_HIST 0:5500 1:91 2:3 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:13:16Z m=[1150000001,1152000001) HUNT_DONE examined=5638 best=2 best_m=1151997918 seconds=45.79 per_m_ms=8.121 | HUNT_HIST 0:5559 1:78 2:1 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:14:42Z m=[1152000001,1154000001) HUNT_DONE examined=5640 best=2 best_m=1152509464 seconds=45.95 per_m_ms=8.147 | HUNT_HIST 0:5560 1:79 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:16:07Z m=[1154000001,1156000001) HUNT_DONE examined=5584 best=2 best_m=1154246302 seconds=45.49 per_m_ms=8.146 | HUNT_HIST 0:5509 1:72 2:3 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:17:33Z m=[1156000001,1158000001) HUNT_DONE examined=5680 best=2 best_m=1157765307 seconds=46.43 per_m_ms=8.175 | HUNT_HIST 0:5594 1:84 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:18:57Z m=[1158000001,1160000001) HUNT_DONE examined=5458 best=1 best_m=1158064843 seconds=44.75 per_m_ms=8.200 | HUNT_HIST 0:5373 1:85 2:0 3:0 4:0 5:0 6:0 | 84s
2026-09-05T13:20:24Z m=[1160000001,1162000001) HUNT_DONE examined=5652 best=2 best_m=1161531126 seconds=46.86 per_m_ms=8.292 | HUNT_HIST 0:5550 1:101 2:1 3:0 4:0 5:0 6:0 | 87s
2026-09-05T13:21:50Z m=[1162000001,1164000001) HUNT_DONE examined=5607 best=2 best_m=1162571914 seconds=46.18 per_m_ms=8.237 | HUNT_HIST 0:5528 1:77 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:23:17Z m=[1164000001,1166000001) HUNT_DONE examined=5723 best=2 best_m=1164224533 seconds=47.46 per_m_ms=8.294 | HUNT_HIST 0:5627 1:95 2:1 3:0 4:0 5:0 6:0 | 87s
2026-09-05T13:24:42Z m=[1166000001,1168000001) HUNT_DONE examined=5570 best=2 best_m=1166247517 seconds=46.44 per_m_ms=8.338 | HUNT_HIST 0:5467 1:101 2:2 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:26:08Z m=[1168000001,1170000001) HUNT_DONE examined=5647 best=2 best_m=1168823330 seconds=46.70 per_m_ms=8.269 | HUNT_HIST 0:5557 1:88 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:27:35Z m=[1170000001,1172000001) HUNT_DONE examined=5670 best=2 best_m=1171598133 seconds=47.10 per_m_ms=8.306 | HUNT_HIST 0:5572 1:97 2:1 3:0 4:0 5:0 6:0 | 87s
2026-09-05T13:29:01Z m=[1172000001,1174000001) HUNT_DONE examined=5634 best=1 best_m=1172009027 seconds=46.66 per_m_ms=8.281 | HUNT_HIST 0:5541 1:93 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:30:27Z m=[1174000001,1176000001) HUNT_DONE examined=5590 best=2 best_m=1175113611 seconds=46.28 per_m_ms=8.280 | HUNT_HIST 0:5500 1:88 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:31:54Z m=[1176000001,1178000001) HUNT_DONE examined=5612 best=2 best_m=1176494053 seconds=46.34 per_m_ms=8.256 | HUNT_HIST 0:5525 1:85 2:2 3:0 4:0 5:0 6:0 | 87s
2026-09-05T13:33:20Z m=[1178000001,1180000001) HUNT_DONE examined=5675 best=2 best_m=1178058776 seconds=46.65 per_m_ms=8.220 | HUNT_HIST 0:5596 1:78 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:34:45Z m=[1180000001,1182000001) HUNT_DONE examined=5446 best=1 best_m=1180037471 seconds=45.28 per_m_ms=8.314 | HUNT_HIST 0:5349 1:97 2:0 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:36:11Z m=[1182000001,1184000001) HUNT_DONE examined=5510 best=2 best_m=1183432992 seconds=45.96 per_m_ms=8.340 | HUNT_HIST 0:5407 1:101 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:37:38Z m=[1184000001,1186000001) HUNT_DONE examined=5700 best=1 best_m=1184001209 seconds=47.36 per_m_ms=8.309 | HUNT_HIST 0:5599 1:101 2:0 3:0 4:0 5:0 6:0 | 87s
2026-09-05T13:39:06Z m=[1186000001,1188000001) HUNT_DONE examined=5862 best=1 best_m=1186000837 seconds=48.34 per_m_ms=8.246 | HUNT_HIST 0:5767 1:95 2:0 3:0 4:0 5:0 6:0 | 88s
2026-09-05T13:40:32Z m=[1188000001,1190000001) HUNT_DONE examined=5634 best=2 best_m=1188275875 seconds=46.77 per_m_ms=8.301 | HUNT_HIST 0:5538 1:94 2:2 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:41:58Z m=[1190000001,1192000001) HUNT_DONE examined=5641 best=2 best_m=1191157067 seconds=45.05 per_m_ms=7.987 | HUNT_HIST 0:5553 1:87 2:1 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:43:19Z m=[1192000001,1194000001) HUNT_DONE examined=5555 best=2 best_m=1192615328 seconds=43.70 per_m_ms=7.867 | HUNT_HIST 0:5455 1:99 2:1 3:0 4:0 5:0 6:0 | 81s
2026-09-05T13:44:42Z m=[1194000001,1196000001) HUNT_DONE examined=5781 best=2 best_m=1194523434 seconds=45.30 per_m_ms=7.836 | HUNT_HIST 0:5701 1:77 2:3 3:0 4:0 5:0 6:0 | 83s
2026-09-05T13:46:07Z m=[1196000001,1198000001) HUNT_DONE examined=5518 best=2 best_m=1196378993 seconds=45.06 per_m_ms=8.166 | HUNT_HIST 0:5437 1:80 2:1 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:47:32Z m=[1198000001,1200000001) HUNT_DONE examined=5625 best=2 best_m=1198748942 seconds=46.16 per_m_ms=8.206 | HUNT_HIST 0:5530 1:92 2:3 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:48:57Z m=[1200000001,1202000001) HUNT_DONE examined=5649 best=2 best_m=1200083993 seconds=45.95 per_m_ms=8.134 | HUNT_HIST 0:5560 1:87 2:2 3:0 4:0 5:0 6:0 | 85s
2026-09-05T13:50:23Z m=[1202000001,1204000001) HUNT_DONE examined=5643 best=1 best_m=1202023238 seconds=46.12 per_m_ms=8.172 | HUNT_HIST 0:5551 1:92 2:0 3:0 4:0 5:0 6:0 | 86s
2026-09-05T13:51:50Z m=[1204000001,1206000001) HUNT_DONE examined=5776 best=2 best_m=1204332449 seconds=47.67 per_m_ms=8.253 | HUNT_HIST 0:5671 1:102 2:3 3:0 4:0 5:0 6:0 | 87s
